Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
469.022,-0.35,-0.40,-0.25,-0.39
469.044,-0.47,-0.40,-0.29,-0.38
469.066,-0.31,-0.40,-0.31,-0.38
469.088,-0.33,-0.40,-0.36,-0.39
469.110,-0.31,-0.25,-0.35,-0.37
469.132,-0.32,-0.10,-0.35,-0.31
469.154,-0.29,-0.27,-0.31,-0.28
469.176,-0.24,-0.33,-0.30,-0.27
469.198,-0.07,-0.29,-0.25,-0.25
469.220,0.00,-0.33,-0.18,-0.26
469.242,-0.14,-0.44,-0.15,-0.33
469.264,-0.08,-0.39,-0.11,-0.36
469.286,-0.24,-0.32,-0.11,-0.35
469.308,-0.20,-0.31,-0.13,-0.36
469.330,-0.33,-0.19,-0.20,-0.33
469.352,-0.17,-0.18,-0.20,-0.28
469.374,-0.15,-0.23,-0.22,-0.25
469.396,-0.19,-0.24,-0.21,-0.23
469.418,-0.13,-0.28,-0.19,-0.22
469.440,-0.15,-0.22,-0.16,-0.23
469.462,-0.18,-0.30,-0.16,-0.25
469.484,-0.27,-0.41,-0.18,-0.29
469.506,-0.16,-0.28,-0.18,-0.30
469.528,-0.21,-0.14,-0.19,-0.27
469.550,-0.01,-0.21,-0.17,-0.27
469.572,-0.02,-0.47,-0.13,-0.30
469.594,-0.15,-0.46,-0.11,-0.31
469.616,-0.02,-0.44,-0.08,-0.34
469.638,-0.08,-0.37,-0.06,-0.39
469.660,-0.14,-0.35,-0.08,-0.42
469.682,-0.12,-0.28,-0.10,-0.38
469.704,-0.21,-0.40,-0.11,-0.37
469.726,-0.03,-0.36,-0.12,-0.35
469.748,0.02,-0.39,-0.10,-0.36
469.770,-0.32,-0.32,-0.13,-0.35
469.792,-0.21,-0.31,-0.15,-0.36
469.814,-0.20,-0.20,-0.15,-0.32
469.836,-0.29,-0.25,-0.20,-0.29
469.858,-0.26,-0.26,-0.26,-0.27
469.880,-0.30,-0.39,-0.25,-0.28
469.902,-0.32,-0.45,-0.27,-0.31
469.924,-0.17,-0.50,-0.27,-0.37
469.946,-0.29,-0.49,-0.27,-0.42
469.968,-0.24,-0.44,-0.26,-0.45
469.990,-0.26,-0.47,-0.26,-0.47
470.012,-0.24,-0.42,-0.24,-0.46
470.034,-0.18,-0.29,-0.24,-0.42
470.056,-0.23,-0.36,-0.23,-0.40
470.078,-0.28,-0.45,-0.24,-0.40
470.100,-0.21,-0.49,-0.23,-0.40
470.122,-0.09,-0.41,-0.20,-0.40
470.144,-0.14,-0.34,-0.19,-0.41
470.166,-0.09,-0.37,-0.16,-0.41
470.188,-0.20,-0.31,-0.15,-0.38
470.210,-0.23,-0.31,-0.15,-0.35
470.232,-0.29,-0.18,-0.19,-0.30
470.254,-0.27,-0.40,-0.22,-0.31
470.276,-0.11,-0.35,-0.22,-0.31
470.298,-0.04,-0.30,-0.19,-0.31
470.320,-0.06,-0.41,-0.15,-0.33
470.342,-0.15,-0.35,-0.13,-0.36
470.364,-0.18,-0.32,-0.11,-0.35
470.386,-0.19,-0.50,-0.12,-0.38
470.408,-0.15,-0.58,-0.15,-0.43
470.430,-0.17,-0.39,-0.17,-0.43
470.452,-0.29,-0.28,-0.20,-0.41
470.474,-0.23,-0.46,-0.21,-0.44
470.496,-0.14,-0.34,-0.20,-0.41
470.518,-0.32,-0.36,-0.23,-0.37
470.540,-0.11,-0.50,-0.22,-0.39
470.562,-0.34,-0.36,-0.23,-0.40
470.584,-0.26,-0.40,-0.23,-0.39
470.606,-0.25,-0.40,-0.26,-0.40
470.628,-0.27,-0.33,-0.25,-0.40
470.650,-0.15,-0.27,-0.25,-0.35
470.672,-0.15,-0.33,-0.22,-0.35
470.694,-0.15,-0.36,-0.19,-0.34
470.716,-0.17,-0.39,-0.18,-0.34
470.738,-0.11,-0.45,-0.15,-0.36
470.760,-0.04,-0.44,-0.12,-0.39
470.782,-0.06,-0.30,-0.11,-0.39
470.804,-0.17,-0.26,-0.11,-0.37
470.826,-0.17,-0.23,-0.11,-0.34
470.848,-0.11,-0.31,-0.11,-0.31
470.870,-0.18,-0.31,-0.14,-0.28
470.892,-0.12,-0.42,-0.15,-0.31
470.914,-0.06,-0.26,-0.13,-0.31
470.936,-0.13,-0.29,-0.12,-0.32
470.958,-0.12,-0.22,-0.12,-0.30
470.980,-0.12,-0.08,-0.11,-0.25
471.002,-0.06,-0.22,-0.10,-0.21
471.024,-0.25,-0.18,-0.14,-0.20
471.046,-0.05,-0.11,-0.12,-0.16
471.068,-0.18,-0.09,-0.13,-0.14
471.090,-0.15,-0.23,-0.14,-0.17
471.112,-0.07,-0.24,-0.14,-0.17
471.134,-0.19,-0.34,-0.13,-0.20
471.156,-0.24,-0.45,-0.17,-0.27
471.178,-0.13,-0.55,-0.16,-0.36
471.200,-0.10,-0.47,-0.15,-0.41
471.222,-0.12,-0.42,-0.16,-0.45
471.244,-0.23,-0.43,-0.16,-0.46
471.266,-0.23,-0.41,-0.16,-0.46
471.288,-0.18,-0.24,-0.17,-0.39
471.310,-0.28,-0.26,-0.21,-0.35
471.332,-0.20,-0.21,-0.22,-0.31
471.354,-0.20,-0.20,-0.22,-0.26
471.376,-0.04,-0.19,-0.18,-0.22
471.398,-0.14,-0.34,-0.17,-0.24
471.420,-0.23,-0.42,-0.16,-0.27
471.442,-0.13,-0.38,-0.15,-0.31
471.464,-0.30,-0.39,-0.17,-0.34
471.486,-0.12,-0.20,-0.18,-0.35
471.508,-0.31,-0.19,-0.22,-0.32
471.530,-0.31,-0.31,-0.23,-0.29
471.552,-0.20,-0.23,-0.25,-0.26
471.574,-0.24,-0.33,-0.24,-0.25
471.596,-0.12,-0.34,-0.24,-0.28
471.618,-0.05,-0.31,-0.18,-0.30
471.640,-0.07,-0.29,-0.14,-0.30
471.662,-0.26,-0.41,-0.15,-0.34
471.684,-0.08,-0.38,-0.12,-0.35
471.706,-0.01,-0.40,-0.09,-0.36
471.728,-0.06,-0.34,-0.10,-0.36
471.750,-0.14,-0.45,-0.11,-0.40
471.772,-0.20,-0.32,-0.10,-0.38
471.794,-0.19,-0.34,-0.12,-0.37
471.816,-0.07,-0.46,-0.13,-0.38
471.838,-0.03,-0.39,-0.13,-0.39
471.860,-0.14,-0.32,-0.13,-0.37
471.882,-0.30,-0.28,-0.15,-0.36
471.904,-0.26,-0.32,-0.16,-0.35
471.926,-0.33,-0.42,-0.21,-0.35
471.948,-0.12,-0.33,-0.23,-0.33
471.970,-0.22,-0.28,-0.25,-0.33
471.992,-0.21,-0.38,-0.23,-0.35
472.014,-0.20,-0.47,-0.22,-0.38
472.036,-0.19,-0.40,-0.19,-0.37
472.058,-0.28,-0.20,-0.22,-0.35
472.080,-0.33,-0.27,-0.24,-0.34
472.102,-0.09,-0.25,-0.22,-0.32
472.124,-0.10,-0.32,-0.20,-0.29
472.146,-0.12,-0.28,-0.18,-0.26
472.168,-0.15,-0.47,-0.16,-0.32
472.190,-0.10,-0.51,-0.11,-0.37
472.212,-0.10,-0.31,-0.11,-0.38
472.234,-0.16,-0.29,-0.13,-0.37
472.256,-0.16,-0.25,-0.13,-0.37
472.278,-0.20,-0.25,-0.14,-0.32
472.300,-0.29,-0.27,-0.18,-0.27
472.322,-0.30,-0.28,-0.22,-0.27
472.344,-0.30,-0.36,-0.25,-0.28
472.366,-0.34,-0.19,-0.29,-0.27
472.388,-0.21,-0.28,-0.29,-0.28
472.410,-0.14,-0.43,-0.26,-0.31
472.432,-0.36,-0.25,-0.27,-0.30
472.454,-0.36,-0.39,-0.28,-0.31
472.476,-0.11,-0.25,-0.24,-0.32
472.498,-0.24,-0.38,-0.24,-0.34
472.520,-0.20,-0.32,-0.25,-0.32
472.542,-0.15,-0.34,-0.21,-0.34
472.564,-0.22,-0.40,-0.18,-0.34
472.586,-0.13,-0.32,-0.19,-0.35
472.608,-0.17,-0.46,-0.17,-0.37
472.630,-0.17,-0.41,-0.17,-0.39
472.652,-0.24,-0.45,-0.19,-0.41
472.674,-0.19,-0.40,-0.18,-0.41
472.696,-0.06,-0.30,-0.17,-0.40
472.718,-0.10,-0.19,-0.15,-0.35
472.740,-0.23,-0.18,-0.16,-0.30
472.762,-0.28,-0.32,-0.17,-0.28
472.784,-0.18,-0.25,-0.17,-0.25
472.806,-0.29,-0.13,-0.22,-0.21
472.828,-0.15,-0.23,-0.23,-0.22
472.850,-0.14,-0.37,-0.21,-0.26
472.872,-0.24,-0.21,-0.20,-0.24
472.894,-0.12,-0.24,-0.19,-0.24
472.916,-0.12,-0.25,-0.15,-0.26
472.938,-0.31,-0.48,-0.19,-0.31
472.960,-0.24,-0.28,-0.21,-0.29
472.982,-0.27,-0.43,-0.21,-0.34
473.004,-0.11,-0.39,-0.21,-0.37
473.026,-0.07,-0.47,-0.20,-0.41
473.048,0.01,-0.53,-0.14,-0.42
473.070,-0.16,-0.37,-0.12,-0.44
473.092,-0.23,-0.24,-0.11,-0.40
473.114,-0.21,-0.19,-0.13,-0.36
473.136,-0.21,-0.23,-0.16,-0.31
473.158,-0.24,-0.33,-0.21,-0.27
473.180,-0.22,-0.33,-0.22,-0.26
473.202,-0.21,-0.09,-0.22,-0.23
473.224,-0.23,-0.17,-0.22,-0.23
473.246,-0.26,-0.25,-0.23,-0.23
473.268,-0.17,-0.33,-0.22,-0.23
473.290,-0.16,-0.49,-0.21,-0.27
473.312,-0.09,-0.40,-0.18,-0.33
473.334,-0.30,-0.38,-0.20,-0.37
473.356,-0.35,-0.34,-0.21,-0.39
473.378,-0.30,-0.28,-0.24,-0.38
473.400,-0.09,-0.32,-0.23,-0.34
473.422,-0.15,-0.31,-0.24,-0.33
473.444,-0.00,-0.27,-0.18,-0.30
473.466,-0.14,-0.15,-0.14,-0.27
473.488,-0.30,-0.31,-0.14,-0.27
473.510,-0.34,-0.21,-0.19,-0.25
473.532,-0.28,-0.19,-0.21,-0.23
473.554,-0.34,-0.28,-0.28,-0.23
473.576,-0.33,-0.18,-0.32,-0.23
473.598,-0.23,-0.33,-0.30,-0.24
473.620,-0.09,-0.60,-0.25,-0.32
473.642,-0.19,-0.45,-0.24,-0.37
473.664,-0.20,-0.43,-0.21,-0.40
473.686,-0.24,-0.41,-0.19,-0.44
473.708,-0.21,-0.44,-0.19,-0.47
473.730,-0.22,-0.44,-0.21,-0.43
473.752,-0.23,-0.30,-0.22,-0.40
473.774,-0.20,-0.35,-0.22,-0.39
473.796,-0.09,-0.26,-0.19,-0.36
473.818,-0.11,-0.34,-0.17,-0.34
473.840,-0.19,-0.31,-0.16,-0.31
473.862,-0.24,-0.34,-0.17,-0.32
473.884,-0.19,-0.45,-0.16,-0.34
473.906,-0.07,-0.28,-0.16,-0.34
473.928,-0.22,-0.34,-0.18,-0.34
473.950,-0.17,-0.44,-0.18,-0.37
473.972,-0.23,-0.40,-0.18,-0.38
473.994,-0.20,-0.41,-0.18,-0.37
474.016,-0.29,-0.30,-0.22,-0.38
474.038,-0.12,-0.29,-0.20,-0.37
474.060,-0.23,-0.46,-0.21,-0.37
474.082,-0.26,-0.24,-0.22,-0.34
474.104,-0.26,-0.35,-0.23,-0.33
474.126,-0.31,-0.25,-0.24,-0.32
474.148,-0.39,-0.07,-0.29,-0.27
474.170,-0.39,-0.20,-0.32,-0.22
474.192,-0.32,-0.25,-0.33,-0.22
474.214,-0.37,-0.34,-0.36,-0.22
474.236,-0.37,-0.34,-0.37,-0.24
474.258,-0.25,-0.25,-0.34,-0.28
474.280,-0.31,-0.34,-0.32,-0.30
474.302,-0.23,-0.37,-0.31,-0.33
474.324,-0.17,-0.48,-0.27,-0.36
474.346,-0.28,-0.19,-0.25,-0.33
474.368,-0.14,-0.32,-0.23,-0.34
474.390,-0.22,-0.42,-0.21,-0.36
474.412,-0.22,-0.46,-0.21,-0.37
474.434,-0.19,-0.41,-0.21,-0.36
474.456,-0.09,-0.45,-0.17,-0.41
474.478,-0.24,-0.24,-0.19,-0.40
474.500,-0.21,-0.29,-0.19,-0.37
474.522,-0.11,-0.37,-0.17,-0.35
474.544,-0.13,-0.45,-0.16,-0.36
474.566,-0.06,-0.39,-0.15,-0.35
474.588,-0.01,-0.31,-0.10,-0.36
474.610,-0.02,-0.29,-0.07,-0.36
474.632,-0.04,-0.20,-0.05,-0.33
474.654,-0.15,-0.31,-0.06,-0.30
474.676,-0.16,-0.22,-0.08,-0.27
474.698,-0.29,-0.24,-0.13,-0.25
474.720,-0.23,-0.25,-0.17,-0.24
474.742,-0.22,-0.20,-0.21,-0.24
474.764,-0.18,-0.25,-0.22,-0.23
474.786,-0.37,-0.19,-0.26,-0.23
474.808,-0.21,-0.15,-0.24,-0.21
474.830,-0.12,-0.20,-0.22,-0.20
474.852,-0.30,-0.34,-0.24,-0.23
474.874,-0.32,-0.38,-0.26,-0.25
474.896,-0.17,-0.37,-0.22,-0.29
474.918,-0.18,-0.41,-0.22,-0.34
474.940,-0.29,-0.30,-0.25,-0.36
474.962,-0.29,-0.29,-0.25,-0.35
474.984,-0.22,-0.36,-0.23,-0.35
475.006,-0.19,-0.52,-0.23,-0.38
475.028,-0.12,-0.47,-0.22,-0.39
475.050,-0.14,-0.56,-0.19,-0.44
475.072,-0.21,-0.46,-0.18,-0.47
475.094,-0.18,-0.34,-0.17,-0.47
475.116,-0.21,-0.36,-0.17,-0.44
475.138,-0.16,-0.33,-0.18,-0.41
475.160,-0.05,-0.30,-0.16,-0.36
475.182,-0.13,-0.32,-0.15,-0.33
475.204,-0.15,-0.47,-0.14,-0.36
475.226,-0.09,-0.52,-0.12,-0.39
475.248,-0.17,-0.48,-0.12,-0.42
475.270,0.00,-0.45,-0.11,-0.45
475.292,-0.11,-0.43,-0.10,-0.47
475.314,-0.12,-0.30,-0.10,-0.44
475.336,0.02,-0.33,-0.08,-0.40
475.358,0.03,-0.33,-0.04,-0.37
475.380,-0.15,-0.38,-0.07,-0.35
475.402,-0.25,-0.36,-0.09,-0.34
475.424,-0.11,-0.30,-0.09,-0.34
475.446,-0.13,-0.50,-0.12,-0.37
475.468,-0.12,-0.49,-0.15,-0.41
475.490,-0.32,-0.54,-0.19,-0.44
475.512,-0.38,-0.38,-0.21,-0.44
475.534,-0.28,-0.42,-0.25,-0.47
475.556,-0.15,-0.40,-0.25,-0.45
475.578,-0.17,-0.28,-0.26,-0.40
475.600,-0.15,-0.37,-0.23,-0.37
475.622,-0.11,-0.25,-0.17,-0.34
475.644,-0.16,-0.40,-0.15,-0.34
475.666,-0.16,-0.34,-0.15,-0.33
475.688,-0.05,-0.50,-0.13,-0.37
475.710,-0.01,-0.43,-0.10,-0.38
475.732,-0.19,-0.48,-0.11,-0.43
475.754,-0.01,-0.29,-0.08,-0.41
475.776,-0.22,-0.16,-0.10,-0.37
475.798,-0.18,-0.27,-0.12,-0.33
475.820,-0.23,-0.47,-0.17,-0.33
475.842,-0.32,-0.27,-0.19,-0.29
475.864,-0.28,-0.48,-0.25,-0.33
475.886,-0.13,-0.36,-0.23,-0.37
475.908,-0.23,-0.20,-0.24,-0.36
475.930,-0.30,-0.24,-0.25,-0.31
475.952,-0.40,-0.41,-0.27,-0.34
475.974,-0.31,-0.58,-0.27,-0.36
475.996,-0.31,-0.59,-0.31,-0.40
476.018,-0.31,-0.50,-0.33,-0.46
476.040,-0.36,-0.34,-0.34,-0.48
476.062,-0.43,-0.46,-0.34,-0.49
476.084,-0.22,-0.39,-0.33,-0.46
476.106,-0.12,-0.27,-0.29,-0.39
476.128,-0.25,-0.37,-0.28,-0.37
476.150,-0.30,-0.46,-0.26,-0.39
476.172,-0.23,-0.31,-0.22,-0.36
476.194,-0.12,-0.32,-0.20,-0.35
476.216,-0.03,-0.33,-0.19,-0.36
476.238,-0.23,-0.36,-0.18,-0.36
476.260,-0.10,-0.36,-0.14,-0.34
476.282,-0.21,-0.23,-0.14,-0.32
476.304,-0.30,-0.18,-0.17,-0.29
476.326,-0.16,-0.31,-0.20,-0.29
476.348,-0.27,-0.35,-0.21,-0.29
476.370,-0.18,-0.33,-0.22,-0.28
476.392,-0.34,-0.33,-0.25,-0.30
476.414,-0.18,-0.51,-0.23,-0.37
476.436,-0.10,-0.40,-0.21,-0.38
476.458,-0.11,-0.39,-0.18,-0.39
476.480,-0.11,-0.32,-0.17,-0.39
476.502,-0.13,-0.38,-0.13,-0.40
476.524,-0.09,-0.36,-0.11,-0.37
476.546,-0.25,-0.24,-0.14,-0.34
476.568,-0.34,-0.37,-0.18,-0.33
476.590,-0.27,-0.32,-0.22,-0.33
476.612,-0.27,-0.39,-0.24,-0.34
476.634,-0.20,-0.30,-0.27,-0.32
476.656,-0.28,-0.21,-0.27,-0.32
476.678,-0.21,-0.32,-0.25,-0.31
476.700,-0.25,-0.50,-0.24,-0.34
476.722,-0.27,-0.26,-0.24,-0.32
476.744,-0.23,-0.24,-0.25,-0.31
476.766,-0.21,-0.28,-0.23,-0.32
476.788,-0.27,-0.41,-0.25,-0.34
476.810,-0.19,-0.44,-0.23,-0.33
476.832,-0.12,-0.32,-0.20,-0.34
476.854,-0.04,-0.34,-0.17,-0.36
476.876,-0.22,-0.39,-0.17,-0.38
476.898,-0.13,-0.52,-0.14,-0.40
476.920,-0.27,-0.59,-0.16,-0.43
476.942,-0.19,-0.55,-0.17,-0.48
476.964,-0.15,-0.44,-0.19,-0.50
476.986,-0.04,-0.38,-0.16,-0.50
477.008,-0.14,-0.31,-0.16,-0.45
477.030,-0.27,-0.28,-0.16,-0.39
477.052,-0.22,-0.27,-0.16,-0.34
477.074,-0.20,-0.31,-0.17,-0.31
477.096,-0.26,-0.30,-0.22,-0.29
477.118,-0.12,-0.32,-0.21,-0.30
477.140,-0.06,-0.30,-0.17,-0.30
477.162,-0.04,-0.35,-0.14,-0.32
477.184,-0.03,-0.38,-0.10,-0.33
477.206,-0.28,-0.31,-0.11,-0.33
477.228,-0.36,-0.25,-0.15,-0.32
477.250,-0.43,-0.13,-0.23,-0.28
477.272,-0.27,-0.28,-0.27,-0.27
477.294,-0.29,-0.18,-0.33,-0.23
477.316,-0.20,-0.22,-0.31,-0.21
477.338,-0.06,-0.30,-0.25,-0.22
477.360,-0.08,-0.26,-0.18,-0.25
477.382,-0.12,-0.34,-0.15,-0.26
477.404,-0.31,-0.40,-0.15,-0.30
477.426,-0.19,-0.32,-0.15,-0.32
477.448,-0.30,-0.34,-0.20,-0.33
477.470,-0.37,-0.29,-0.26,-0.34
477.492,-0.33,-0.07,-0.30,-0.28
477.514,-0.22,-0.26,-0.28,-0.26
477.536,-0.14,-0.16,-0.27,-0.22
477.558,-0.08,-0.33,-0.23,-0.22
477.580,-0.14,-0.38,-0.18,-0.24
477.602,-0.20,-0.39,-0.16,-0.30
477.624,-0.27,-0.54,-0.17,-0.36
477.646,-0.24,-0.53,-0.19,-0.43
477.668,-0.08,-0.48,-0.19,-0.46
477.690,-0.10,-0.41,-0.18,-0.47
477.712,-0.15,-0.41,-0.17,-0.47
477.734,-0.10,-0.54,-0.13,-0.47
477.756,-0.07,-0.51,-0.10,-0.47
477.778,-0.22,-0.41,-0.13,-0.46
477.800,-0.26,-0.44,-0.16,-0.46
477.822,-0.32,-0.40,-0.19,-0.46
477.844,-0.22,-0.34,-0.22,-0.42
477.866,-0.31,-0.26,-0.27,-0.37
477.888,-0.29,-0.40,-0.28,-0.37
477.910,-0.38,-0.52,-0.30,-0.38
477.932,-0.37,-0.34,-0.31,-0.37
477.954,-0.23,-0.29,-0.32,-0.36
477.976,-0.10,-0.23,-0.27,-0.36
477.998,-0.10,-0.30,-0.24,-0.34
478.020,-0.16,-0.25,-0.19,-0.28
478.042,-0.29,-0.49,-0.18,-0.31
478.064,-0.35,-0.38,-0.20,-0.33
478.086,-0.49,-0.26,-0.28,-0.34
478.108,-0.48,-0.36,-0.35,-0.35
478.130,-0.25,-0.28,-0.37,-0.35
478.152,-0.20,-0.22,-0.35,-0.30
478.174,-0.18,-0.48,-0.32,-0.32
478.196,-0.15,-0.38,-0.25,-0.34
478.218,-0.20,-0.38,-0.20,-0.35
478.240,-0.31,-0.33,-0.21,-0.36
478.262,-0.29,-0.32,-0.23,-0.38
478.284,-0.27,-0.51,-0.24,-0.38
478.306,-0.21,-0.53,-0.26,-0.41
478.328,-0.25,-0.54,-0.27,-0.45
478.350,-0.26,-0.46,-0.26,-0.47
478.372,-0.20,-0.42,-0.24,-0.49
478.394,-0.16,-0.37,-0.22,-0.46
478.416,-0.11,-0.45,-0.20,-0.45
478.438,-0.18,-0.37,-0.18,-0.41
478.460,-0.15,-0.51,-0.16,-0.42
478.482,-0.11,-0.44,-0.14,-0.43
478.504,-0.16,-0.32,-0.14,-0.42
478.526,-0.24,-0.38,-0.17,-0.40
478.548,-0.22,-0.19,-0.18,-0.37
478.570,-0.25,-0.23,-0.20,-0.31
478.592,-0.32,-0.34,-0.24,-0.29
478.614,-0.24,-0.37,-0.25,-0.30
478.636,-0.15,-0.27,-0.24,-0.28
478.658,-0.20,-0.34,-0.23,-0.31
478.680,-0.29,-0.37,-0.24,-0.34
478.702,-0.31,-0.21,-0.24,-0.31
478.724,-0.25,-0.39,-0.24,-0.32
478.746,-0.24,-0.38,-0.26,-0.34
478.768,-0.02,-0.40,-0.22,-0.35
478.790,-0.21,-0.44,-0.21,-0.36
478.812,-0.17,-0.47,-0.18,-0.42
478.834,-0.21,-0.37,-0.17,-0.41
478.856,-0.14,-0.37,-0.15,-0.41
478.878,-0.10,-0.57,-0.17,-0.44
478.900,-0.22,-0.42,-0.17,-0.44
478.922,-0.42,-0.42,-0.22,-0.43
478.944,-0.22,-0.48,-0.22,-0.45
478.966,-0.17,-0.52,-0.23,-0.48
478.988,-0.09,-0.36,-0.22,-0.44
479.010,-0.11,-0.38,-0.20,-0.43
479.032,-0.18,-0.32,-0.15,-0.41
479.054,-0.08,-0.31,-0.13,-0.38
479.076,-0.08,-0.34,-0.11,-0.34
479.098,-0.35,-0.29,-0.16,-0.33
479.120,-0.33,-0.16,-0.20,-0.28
479.142,-0.29,-0.27,-0.23,-0.27
479.164,-0.27,-0.20,-0.26,-0.25
479.186,-0.27,-0.19,-0.30,-0.22
479.208,-0.24,-0.31,-0.28,-0.23
479.230,-0.23,-0.40,-0.26,-0.27
479.252,-0.10,-0.43,-0.22,-0.31
479.274,0.01,-0.36,-0.17,-0.34
479.296,0.04,-0.50,-0.10,-0.40
479.318,-0.03,-0.42,-0.06,-0.42
479.340,-0.02,-0.34,-0.02,-0.41
479.362,-0.29,-0.60,-0.06,-0.44
479.384,-0.22,-0.44,-0.10,-0.46
479.406,-0.14,-0.32,-0.14,-0.42
479.428,-0.06,-0.30,-0.15,-0.40
479.450,-0.21,-0.37,-0.18,-0.41
479.472,-0.29,-0.33,-0.18,-0.35
479.494,-0.22,-0.34,-0.18,-0.33
479.516,-0.20,-0.28,-0.20,-0.32
479.538,-0.12,-0.24,-0.21,-0.31
479.560,-0.11,-0.30,-0.19,-0.30
479.582,-0.11,-0.36,-0.15,-0.30
479.604,-0.18,-0.30,-0.14,-0.30
479.626,-0.08,-0.25,-0.12,-0.29
479.648,-0.08,-0.29,-0.11,-0.30
479.670,-0.20,-0.36,-0.13,-0.31
479.692,-0.27,-0.46,-0.16,-0.33
479.714,-0.28,-0.40,-0.18,-0.35
479.736,-0.24,-0.23,-0.21,-0.35
479.758,-0.35,-0.30,-0.27,-0.35
479.780,-0.33,-0.27,-0.29,-0.33
479.802,-0.25,-0.36,-0.29,-0.31
479.824,-0.16,-0.17,-0.27,-0.27
479.846,-0.11,-0.25,-0.24,-0.27
479.868,-0.11,-0.34,-0.19,-0.28
479.890,-0.09,-0.38,-0.14,-0.30
479.912,-0.16,-0.48,-0.13,-0.32
479.934,-0.18,-0.49,-0.13,-0.39
479.956,-0.14,-0.42,-0.14,-0.42
479.978,-0.25,-0.49,-0.16,-0.45
480.000,-0.33,-0.39,-0.21,-0.45
480.022,-0.25,-0.36,-0.23,-0.43
480.044,-0.24,-0.24,-0.24,-0.38
480.066,-0.22,-0.31,-0.26,-0.36
480.088,-0.31,-0.27,-0.27,-0.31
480.110,-0.37,-0.20,-0.28,-0.28
480.132,-0.29,-0.24,-0.29,-0.25
480.154,-0.22,-0.29,-0.28,-0.26
480.176,-0.31,-0.44,-0.30,-0.29
480.198,-0.40,-0.41,-0.32,-0.32
480.220,-0.33,-0.47,-0.31,-0.37
480.242,-0.42,-0.52,-0.34,-0.43
480.264,-0.34,-0.32,-0.36,-0.43
480.286,-0.16,-0.42,-0.33,-0.43
480.308,-0.29,-0.32,-0.31,-0.41
480.330,-0.28,-0.20,-0.30,-0.36
480.352,-0.24,-0.25,-0.26,-0.30
480.374,-0.27,-0.26,-0.25,-0.29
480.396,-0.32,-0.35,-0.28,-0.28
480.418,-0.15,-0.51,-0.25,-0.31
480.440,-0.13,-0.40,-0.22,-0.35
480.462,-0.27,-0.28,-0.23,-0.36
480.484,-0.25,-0.36,-0.22,-0.38
480.506,-0.19,-0.43,-0.20,-0.40
480.528,-0.29,-0.34,-0.23,-0.36
480.550,-0.15,-0.41,-0.23,-0.36
480.572,-0.24,-0.37,-0.22,-0.38
480.594,-0.39,-0.20,-0.25,-0.35
480.616,-0.33,-0.26,-0.28,-0.32
480.638,-0.19,-0.42,-0.26,-0.33
480.660,-0.34,-0.31,-0.30,-0.31
480.682,-0.29,-0.49,-0.31,-0.34
480.704,-0.24,-0.55,-0.28,-0.41
480.726,-0.23,-0.52,-0.26,-0.46
480.748,-0.13,-0.44,-0.25,-0.46
480.770,-0.14,-0.30,-0.21,-0.46
480.792,-0.21,-0.39,-0.19,-0.44
480.814,-0.13,-0.30,-0.17,-0.39
480.836,-0.10,-0.32,-0.14,-0.35
480.858,-0.12,-0.36,-0.14,-0.33
480.880,-0.09,-0.35,-0.13,-0.34
480.902,-0.19,-0.49,-0.13,-0.36
480.924,-0.16,-0.50,-0.13,-0.40
480.946,-0.16,-0.43,-0.14,-0.43
480.968,-0.15,-0.19,-0.15,-0.39
480.990,-0.20,-0.28,-0.17,-0.38
481.012,-0.25,-0.40,-0.18,-0.36
481.034,-0.39,-0.47,-0.23,-0.35
481.056,-0.40,-0.40,-0.28,-0.35
481.078,-0.26,-0.34,-0.30,-0.38
481.100,-0.17,-0.24,-0.29,-0.37
481.122,-0.14,-0.39,-0.27,-0.37
481.144,-0.11,-0.43,-0.22,-0.36
481.166,-0.13,-0.36,-0.16,-0.35
481.188,-0.03,-0.28,-0.12,-0.34
481.210,-0.23,-0.37,-0.13,-0.37
481.232,-0.32,-0.50,-0.16,-0.39
481.254,-0.25,-0.39,-0.19,-0.38
481.276,-0.19,-0.40,-0.20,-0.39
481.298,-0.26,-0.46,-0.25,-0.42
481.320,-0.20,-0.50,-0.24,-0.45
481.342,-0.10,-0.35,-0.20,-0.42
481.364,-0.15,-0.39,-0.18,-0.42
481.386,-0.18,-0.56,-0.18,-0.45
481.408,-0.08,-0.57,-0.14,-0.47
481.430,-0.12,-0.40,-0.13,-0.45
481.452,-0.18,-0.33,-0.14,-0.45
481.474,-0.15,-0.31,-0.14,-0.43
481.496,-0.09,-0.43,-0.12,-0.41
481.518,-0.23,-0.31,-0.15,-0.36
481.540,-0.26,-0.35,-0.18,-0.35
481.562,-0.38,-0.26,-0.22,-0.33
481.584,-0.22,-0.37,-0.24,-0.34
481.606,-0.08,-0.54,-0.23,-0.37
481.628,-0.10,-0.33,-0.21,-0.37
481.650,-0.16,-0.33,-0.19,-0.37
481.672,-0.19,-0.44,-0.15,-0.40
481.694,-0.14,-0.45,-0.13,-0.42
481.716,-0.20,-0.41,-0.16,-0.39
481.738,-0.10,-0.43,-0.16,-0.41
481.760,-0.11,-0.35,-0.15,-0.42
481.782,-0.27,-0.35,-0.16,-0.40
