Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
631.809,0.39,3.28,0.38,3.36
631.831,0.33,3.38,0.36,3.34
631.853,0.35,3.31,0.36,3.34
631.875,0.32,3.46,0.36,3.35
631.897,0.32,3.28,0.34,3.34
631.919,0.34,3.19,0.33,3.32
631.941,0.26,3.31,0.32,3.31
631.963,0.34,3.35,0.32,3.32
631.985,0.40,3.50,0.33,3.33
632.007,0.28,3.49,0.32,3.37
632.029,0.26,3.37,0.31,3.40
632.051,0.13,3.41,0.28,3.42
632.073,0.43,3.32,0.30,3.42
632.095,0.36,3.46,0.29,3.41
632.117,0.28,3.37,0.29,3.39
632.139,0.34,3.38,0.31,3.39
632.161,0.27,3.49,0.34,3.40
632.183,0.20,3.39,0.29,3.42
632.205,0.22,3.25,0.26,3.38
632.227,0.30,3.29,0.27,3.36
632.249,0.38,3.33,0.27,3.35
632.271,0.32,3.49,0.28,3.35
632.293,0.23,3.42,0.29,3.36
632.315,0.28,3.18,0.30,3.34
632.337,0.42,3.41,0.33,3.37
632.359,0.32,3.31,0.31,3.36
632.381,0.23,3.27,0.30,3.32
632.403,0.23,3.20,0.30,3.27
632.425,0.28,3.37,0.30,3.31
632.447,0.17,3.31,0.25,3.29
632.469,0.29,3.29,0.24,3.29
632.491,0.29,3.37,0.25,3.31
632.513,0.22,3.44,0.25,3.36
632.535,0.18,3.49,0.23,3.38
632.557,0.14,3.55,0.22,3.43
632.579,0.14,3.54,0.19,3.48
632.601,0.33,3.43,0.20,3.49
632.623,0.30,3.45,0.22,3.49
632.645,0.20,3.46,0.22,3.49
632.667,0.16,3.35,0.23,3.45
632.689,0.16,3.28,0.23,3.39
632.711,0.24,3.30,0.21,3.37
632.733,0.16,3.43,0.18,3.36
632.755,0.22,3.53,0.19,3.38
632.777,0.06,3.49,0.17,3.41
632.799,0.24,3.34,0.18,3.42
632.821,0.20,3.25,0.18,3.41
632.843,0.26,3.39,0.20,3.40
632.865,0.33,3.47,0.22,3.39
632.887,0.13,3.36,0.23,3.36
632.909,0.18,3.30,0.22,3.35
632.931,0.34,3.26,0.25,3.36
632.953,0.38,3.51,0.27,3.38
632.975,0.38,3.50,0.28,3.39
632.997,0.38,3.36,0.33,3.39
633.019,0.30,3.40,0.36,3.41
633.041,0.23,3.36,0.33,3.43
633.063,0.19,3.21,0.30,3.37
633.085,0.29,3.36,0.28,3.34
633.107,0.17,3.28,0.24,3.32
633.129,0.16,3.19,0.21,3.28
633.151,0.21,3.15,0.20,3.24
633.173,0.29,3.46,0.22,3.29
633.195,0.50,3.39,0.27,3.29
633.217,0.41,3.43,0.31,3.32
633.239,0.37,3.34,0.36,3.35
633.261,0.16,3.38,0.35,3.40
633.283,0.31,3.52,0.35,3.41
633.305,0.20,3.41,0.29,3.42
633.327,0.20,3.35,0.25,3.40
633.349,0.18,3.30,0.21,3.39
633.371,0.39,3.38,0.26,3.39
633.393,0.34,3.27,0.26,3.34
633.415,0.28,3.30,0.28,3.32
633.437,0.36,3.40,0.31,3.33
633.459,0.37,3.45,0.35,3.36
633.481,0.33,3.30,0.34,3.34
633.503,0.33,3.27,0.33,3.34
633.525,0.34,3.31,0.35,3.35
633.547,0.15,3.43,0.30,3.35
633.569,0.24,3.22,0.28,3.31
633.591,0.14,3.29,0.24,3.30
633.613,0.18,3.36,0.21,3.32
633.635,0.14,3.30,0.17,3.32
633.657,0.34,3.38,0.21,3.31
633.679,0.31,3.27,0.22,3.32
633.701,0.30,3.40,0.25,3.34
633.723,0.48,3.33,0.31,3.34
633.745,0.31,3.44,0.35,3.36
633.767,0.40,3.42,0.36,3.37
633.789,0.30,3.42,0.36,3.40
633.811,0.26,3.30,0.35,3.38
633.833,0.28,3.31,0.31,3.38
633.855,0.26,3.28,0.30,3.35
633.877,0.19,3.34,0.26,3.33
633.899,0.27,3.25,0.25,3.30
633.921,0.19,3.29,0.24,3.29
633.943,0.20,3.22,0.22,3.28
633.965,0.25,3.07,0.22,3.23
633.987,0.31,3.30,0.24,3.23
634.009,0.41,3.38,0.27,3.25
634.031,0.41,3.30,0.32,3.25
634.053,0.39,3.26,0.35,3.26
634.075,0.31,3.16,0.37,3.28
634.097,0.20,3.28,0.34,3.28
634.119,0.17,3.42,0.30,3.28
634.141,0.27,3.40,0.27,3.30
634.163,0.28,3.60,0.25,3.37
634.185,0.19,3.48,0.22,3.44
634.207,0.28,3.46,0.24,3.47
634.229,0.27,3.42,0.26,3.47
634.251,0.36,3.52,0.28,3.50
634.273,0.40,3.56,0.30,3.49
634.295,0.40,3.49,0.34,3.49
634.317,0.50,3.63,0.39,3.52
634.339,0.42,3.60,0.42,3.56
634.361,0.31,3.62,0.41,3.58
634.383,0.27,3.52,0.38,3.57
634.405,0.30,3.40,0.36,3.55
634.427,0.42,3.50,0.34,3.53
634.449,0.50,3.34,0.36,3.48
634.471,0.41,3.31,0.38,3.41
634.493,0.36,3.30,0.40,3.37
634.515,0.43,3.37,0.42,3.36
634.537,0.32,3.35,0.40,3.33
634.559,0.23,3.35,0.35,3.34
634.581,0.33,3.43,0.33,3.36
634.603,0.39,3.30,0.34,3.36
634.625,0.27,3.31,0.31,3.35
634.647,0.15,3.27,0.27,3.33
634.669,0.32,3.38,0.29,3.34
634.691,0.19,3.42,0.26,3.34
634.713,0.19,3.30,0.22,3.34
634.735,0.17,3.44,0.20,3.36
634.757,0.18,3.27,0.21,3.36
634.779,0.31,3.43,0.21,3.37
634.801,0.32,3.35,0.23,3.36
634.823,0.36,3.33,0.27,3.36
634.845,0.32,3.45,0.30,3.37
634.867,0.30,3.34,0.32,3.38
634.889,0.32,3.25,0.32,3.34
634.911,0.25,3.33,0.31,3.34
634.933,0.22,3.21,0.28,3.32
634.955,0.54,3.29,0.33,3.28
634.977,0.44,3.30,0.35,3.28
634.999,0.43,3.24,0.38,3.27
635.021,0.42,3.46,0.41,3.30
635.043,0.59,3.45,0.48,3.35
635.065,0.55,3.42,0.49,3.37
635.087,0.31,3.41,0.46,3.40
635.109,0.18,3.28,0.41,3.40
635.131,0.35,3.52,0.40,3.42
635.153,0.25,3.51,0.33,3.43
635.175,0.37,3.40,0.29,3.42
635.197,0.28,3.49,0.29,3.44
635.219,0.26,3.32,0.30,3.45
635.241,0.18,3.33,0.27,3.41
635.263,0.15,3.43,0.25,3.39
635.285,0.22,3.28,0.22,3.37
635.307,0.32,3.39,0.23,3.35
635.329,0.35,3.28,0.24,3.34
635.351,0.38,3.18,0.28,3.31
635.373,0.35,3.18,0.32,3.26
635.395,0.29,3.20,0.34,3.25
635.417,0.31,3.20,0.34,3.21
635.439,0.40,3.28,0.35,3.21
635.461,0.34,3.20,0.34,3.21
635.483,0.41,3.24,0.35,3.22
635.505,0.22,3.27,0.34,3.24
635.527,0.29,3.30,0.33,3.26
635.549,0.26,3.27,0.30,3.26
635.571,0.29,3.36,0.29,3.29
635.593,0.40,3.38,0.29,3.32
635.615,0.29,3.41,0.31,3.34
635.637,0.17,3.30,0.28,3.34
635.659,0.32,3.26,0.29,3.34
635.681,0.36,3.23,0.31,3.32
635.703,0.43,3.23,0.31,3.29
635.725,0.40,3.42,0.34,3.29
635.747,0.36,3.32,0.37,3.29
635.769,0.46,3.51,0.40,3.34
635.791,0.49,3.45,0.43,3.39
635.813,0.37,3.38,0.42,3.42
635.835,0.45,3.31,0.43,3.39
635.857,0.30,3.40,0.41,3.41
635.879,0.27,3.35,0.38,3.38
635.901,0.34,3.53,0.35,3.39
635.923,0.27,3.51,0.33,3.42
635.945,0.32,3.39,0.30,3.44
635.967,0.36,3.39,0.31,3.43
635.989,0.24,3.40,0.31,3.44
636.011,0.26,3.42,0.29,3.42
636.033,0.28,3.45,0.29,3.41
636.055,0.33,3.62,0.29,3.46
636.077,0.19,3.48,0.26,3.47
636.099,0.18,3.32,0.25,3.46
636.121,0.11,3.41,0.22,3.46
636.143,0.11,3.48,0.18,3.46
636.165,0.12,3.44,0.14,3.43
636.187,0.27,3.47,0.16,3.42
636.209,0.20,3.49,0.16,3.46
636.231,0.21,3.38,0.18,3.45
636.253,0.22,3.48,0.20,3.45
636.275,0.23,3.39,0.23,3.44
636.297,0.16,3.50,0.20,3.45
636.319,0.25,3.24,0.21,3.40
636.341,0.11,3.28,0.19,3.38
636.363,0.31,3.29,0.21,3.34
636.385,0.20,3.24,0.21,3.31
636.407,0.23,3.25,0.22,3.26
636.429,0.35,3.35,0.24,3.28
636.451,0.36,3.16,0.29,3.26
636.473,0.36,3.09,0.30,3.22
636.495,0.27,3.21,0.31,3.21
636.517,0.47,3.23,0.36,3.21
636.539,0.49,3.18,0.39,3.17
636.561,0.30,3.46,0.38,3.23
636.583,0.18,3.25,0.34,3.27
636.605,0.11,3.21,0.31,3.27
636.627,0.27,3.20,0.27,3.26
636.649,0.21,3.14,0.21,3.25
636.671,0.12,3.12,0.18,3.18
636.693,0.16,3.23,0.17,3.18
636.715,0.42,3.31,0.24,3.20
636.737,0.58,3.31,0.30,3.22
636.759,0.39,3.24,0.33,3.24
636.781,0.35,3.25,0.38,3.27
636.803,0.38,3.26,0.42,3.27
636.825,0.27,3.33,0.39,3.28
636.847,0.34,3.28,0.35,3.27
636.869,0.46,3.44,0.36,3.31
636.891,0.45,3.45,0.38,3.35
636.913,0.32,3.37,0.37,3.37
636.935,0.43,3.43,0.40,3.39
636.957,0.33,3.58,0.40,3.45
636.979,0.45,3.36,0.40,3.44
637.001,0.33,3.30,0.37,3.41
637.023,0.13,3.37,0.33,3.41
637.045,0.19,3.40,0.29,3.40
637.067,0.22,3.36,0.26,3.36
637.089,0.13,3.31,0.20,3.35
637.111,0.16,3.46,0.17,3.38
637.133,0.20,3.25,0.18,3.36
637.155,0.45,3.32,0.23,3.34
637.177,0.41,3.35,0.27,3.34
637.199,0.43,3.45,0.33,3.37
637.221,0.36,3.41,0.37,3.36
637.243,0.37,3.20,0.40,3.35
637.265,0.27,3.34,0.37,3.35
637.287,0.28,3.38,0.34,3.36
637.309,0.37,3.53,0.33,3.37
637.331,0.37,3.60,0.33,3.41
637.353,0.48,3.51,0.35,3.47
637.375,0.37,3.44,0.37,3.49
637.397,0.30,3.36,0.38,3.49
637.419,0.34,3.26,0.37,3.43
637.441,0.20,3.32,0.34,3.38
637.463,0.20,3.34,0.28,3.34
637.485,0.30,3.36,0.27,3.33
637.507,0.39,3.41,0.29,3.34
637.529,0.36,3.26,0.29,3.34
637.551,0.26,3.30,0.30,3.33
637.573,0.32,3.44,0.33,3.35
637.595,0.23,3.36,0.31,3.35
637.617,0.20,3.27,0.27,3.33
637.639,0.29,3.31,0.26,3.34
637.661,0.22,3.54,0.25,3.38
637.683,0.28,3.60,0.24,3.42
637.705,0.32,3.36,0.26,3.42
637.727,0.31,3.43,0.28,3.45
637.749,0.40,3.50,0.31,3.49
637.771,0.55,3.55,0.37,3.49
637.793,0.29,3.62,0.37,3.49
637.815,0.29,3.41,0.37,3.50
637.837,0.29,3.38,0.36,3.49
637.859,0.29,3.43,0.34,3.48
637.881,0.32,3.38,0.30,3.44
637.903,0.36,3.25,0.31,3.37
637.925,0.21,3.26,0.29,3.34
637.947,0.29,3.34,0.29,3.33
637.969,0.23,3.40,0.28,3.33
637.991,0.28,3.48,0.27,3.35
638.013,0.27,3.39,0.26,3.37
638.035,0.20,3.27,0.25,3.38
638.057,0.30,3.43,0.26,3.39
638.079,0.45,3.35,0.30,3.38
638.101,0.39,3.51,0.32,3.39
638.123,0.33,3.37,0.33,3.39
638.145,0.21,3.25,0.34,3.38
638.167,0.18,3.31,0.31,3.36
638.189,0.16,3.37,0.25,3.36
638.211,0.20,3.30,0.22,3.32
638.233,0.12,3.46,0.17,3.34
638.255,0.20,3.32,0.17,3.35
638.277,0.05,3.33,0.15,3.36
638.299,0.10,3.31,0.13,3.34
638.321,0.19,3.19,0.13,3.32
638.343,0.26,3.29,0.16,3.29
638.365,0.37,3.35,0.19,3.29
638.387,0.29,3.24,0.24,3.28
638.409,0.20,3.19,0.26,3.25
638.431,-0.03,3.14,0.22,3.24
638.453,0.14,3.29,0.19,3.24
638.475,0.21,3.35,0.16,3.24
638.497,0.20,3.26,0.14,3.25
638.519,0.18,3.26,0.14,3.26
638.541,0.27,3.25,0.20,3.28
638.563,0.34,3.44,0.24,3.31
638.585,0.29,3.40,0.26,3.32
638.607,0.22,3.44,0.26,3.36
638.629,0.32,3.32,0.29,3.37
638.651,0.43,3.29,0.32,3.38
638.673,0.44,3.32,0.34,3.35
638.695,0.33,3.22,0.35,3.32
638.717,0.42,3.18,0.39,3.27
638.739,0.36,3.24,0.40,3.25
638.761,0.36,3.14,0.38,3.22
638.783,0.23,3.07,0.34,3.17
638.805,0.29,3.16,0.33,3.16
638.827,0.36,3.28,0.32,3.18
638.849,0.47,3.38,0.34,3.21
638.871,0.22,3.46,0.31,3.27
638.893,0.29,3.36,0.33,3.33
638.915,0.31,3.28,0.33,3.35
638.937,0.29,3.28,0.32,3.35
638.959,0.31,3.36,0.28,3.35
638.981,0.42,3.40,0.32,3.34
639.003,0.37,3.36,0.34,3.34
639.025,0.36,3.27,0.35,3.33
639.047,0.41,3.33,0.37,3.34
639.069,0.35,3.35,0.38,3.34
639.091,0.31,3.37,0.36,3.34
639.113,0.20,3.35,0.33,3.33
639.135,0.26,3.46,0.31,3.37
639.157,0.34,3.49,0.29,3.40
639.179,0.20,3.51,0.26,3.44
639.201,0.29,3.46,0.26,3.45
639.223,0.32,3.47,0.28,3.48
639.245,0.33,3.36,0.30,3.46
639.267,0.37,3.57,0.30,3.47
639.289,0.22,3.43,0.31,3.46
639.311,0.23,3.46,0.29,3.46
639.333,0.23,3.51,0.28,3.47
639.355,0.19,3.36,0.25,3.47
639.377,0.31,3.38,0.24,3.43
639.399,0.31,3.25,0.25,3.39
639.421,0.40,3.35,0.29,3.37
639.443,0.40,3.33,0.32,3.33
639.465,0.24,3.37,0.33,3.34
639.487,0.18,3.30,0.31,3.32
639.509,0.19,3.33,0.28,3.34
639.531,0.20,3.20,0.24,3.31
639.553,0.22,3.44,0.21,3.33
639.575,0.24,3.43,0.21,3.34
639.597,0.24,3.32,0.22,3.34
639.619,0.27,3.28,0.23,3.33
639.641,0.30,3.38,0.25,3.37
639.663,0.33,3.37,0.28,3.36
639.685,0.39,3.34,0.31,3.34
639.707,0.20,3.28,0.30,3.33
639.729,0.19,3.33,0.28,3.34
639.751,0.14,3.32,0.25,3.33
639.773,0.14,3.50,0.21,3.35
639.795,0.20,3.45,0.17,3.38
639.817,0.36,3.23,0.21,3.37
639.839,0.22,3.14,0.21,3.33
639.861,0.18,3.20,0.22,3.30
639.883,0.27,3.19,0.25,3.24
639.905,0.15,3.24,0.24,3.20
639.927,0.21,3.18,0.21,3.19
639.949,0.33,3.42,0.23,3.25
639.971,0.13,3.50,0.22,3.31
639.993,0.35,3.52,0.23,3.37
640.015,0.25,3.37,0.25,3.40
640.037,0.25,3.57,0.26,3.48
640.059,0.27,3.43,0.25,3.48
640.081,0.35,3.56,0.29,3.49
640.103,0.43,3.55,0.31,3.50
640.125,0.34,3.43,0.33,3.51
640.147,0.27,3.42,0.33,3.48
640.169,0.27,3.38,0.33,3.47
640.191,0.44,3.34,0.35,3.42
640.213,0.39,3.50,0.34,3.41
640.235,0.38,3.68,0.35,3.46
640.257,0.39,3.54,0.37,3.49
640.279,0.42,3.25,0.40,3.46
640.301,0.39,3.12,0.39,3.42
640.323,0.35,3.27,0.39,3.37
640.345,0.34,3.35,0.38,3.31
640.367,0.21,3.32,0.34,3.26
640.389,0.43,3.36,0.34,3.28
640.411,0.38,3.15,0.34,3.29
640.433,0.21,3.21,0.31,3.28
640.455,0.21,3.32,0.29,3.27
640.477,0.21,3.30,0.29,3.27
640.499,0.22,3.36,0.25,3.27
640.521,0.34,3.51,0.24,3.34
640.543,0.44,3.31,0.28,3.36
640.565,0.26,3.34,0.29,3.36
640.587,0.21,3.32,0.29,3.37
640.609,0.20,3.39,0.29,3.37
640.631,0.40,3.37,0.30,3.35
640.653,0.24,3.31,0.26,3.35
640.675,0.37,3.36,0.28,3.35
640.697,0.35,3.29,0.31,3.34
640.719,0.42,3.32,0.36,3.33
640.741,0.27,3.23,0.33,3.30
640.763,0.26,3.26,0.33,3.29
640.785,0.26,3.40,0.31,3.30
640.807,0.14,3.45,0.27,3.33
640.829,0.20,3.29,0.23,3.33
640.851,0.43,3.39,0.26,3.36
640.873,0.41,3.35,0.29,3.38
640.895,0.28,3.23,0.29,3.34
640.917,0.31,3.34,0.33,3.32
640.939,0.36,3.36,0.36,3.33
640.961,0.39,3.42,0.35,3.34
640.983,0.25,3.45,0.32,3.36
641.005,0.31,3.27,0.32,3.37
641.027,0.51,3.32,0.36,3.36
641.049,0.40,3.48,0.37,3.39
641.071,0.45,3.49,0.38,3.40
641.093,0.32,3.50,0.40,3.41
641.115,0.21,3.27,0.38,3.41
641.137,0.33,3.23,0.34,3.39
641.159,0.13,3.45,0.29,3.39
641.181,0.22,3.45,0.24,3.38
641.203,0.08,3.44,0.19,3.37
641.225,0.36,3.36,0.22,3.39
641.247,0.47,3.36,0.25,3.41
641.269,0.48,3.42,0.32,3.41
641.291,0.50,3.31,0.38,3.38
641.313,0.50,3.34,0.46,3.36
641.335,0.33,3.26,0.46,3.34
641.357,0.35,3.16,0.43,3.30
641.379,0.32,3.51,0.40,3.32
641.401,0.28,3.36,0.36,3.33
641.423,0.20,3.38,0.30,3.33
641.445,0.34,3.18,0.30,3.32
641.467,0.38,3.29,0.30,3.34
641.489,0.23,3.27,0.29,3.30
641.511,0.35,3.38,0.30,3.30
641.533,0.42,3.35,0.34,3.29
641.555,0.25,3.25,0.33,3.31
641.577,0.40,3.29,0.33,3.31
641.599,0.38,3.30,0.36,3.31
641.621,0.26,3.47,0.34,3.33
641.643,0.19,3.50,0.30,3.36
641.665,0.26,3.36,0.30,3.38
641.687,0.22,3.52,0.26,3.43
641.709,0.34,3.49,0.25,3.47
641.731,0.40,3.47,0.28,3.47
641.753,0.47,3.38,0.34,3.44
641.775,0.48,3.35,0.38,3.44
641.797,0.32,3.36,0.40,3.41
641.819,0.28,3.35,0.39,3.38
641.841,0.24,3.26,0.36,3.34
641.863,0.43,3.43,0.35,3.35
641.885,0.27,3.53,0.31,3.39
641.907,0.27,3.61,0.30,3.44
641.929,0.20,3.31,0.28,3.43
641.951,0.21,3.27,0.28,3.43
641.973,0.22,3.39,0.23,3.42
641.995,0.16,3.52,0.21,3.42
642.017,0.21,3.44,0.20,3.39
642.039,0.23,3.43,0.21,3.41
642.061,0.24,3.47,0.21,3.45
642.083,0.35,3.38,0.24,3.45
642.105,0.30,3.37,0.27,3.42
642.127,0.29,3.45,0.28,3.42
642.149,0.24,3.44,0.28,3.42
642.171,0.26,3.43,0.29,3.41
642.193,0.34,3.46,0.29,3.43
642.215,0.38,3.41,0.30,3.44
642.237,0.35,3.61,0.31,3.47
642.259,0.31,3.48,0.33,3.48
642.281,0.32,3.43,0.34,3.48
642.303,0.29,3.35,0.33,3.46
642.325,0.24,3.40,0.30,3.45
642.347,0.27,3.27,0.29,3.39
642.369,0.18,3.28,0.26,3.35
642.391,0.19,3.35,0.23,3.33
642.413,0.22,3.43,0.22,3.35
642.435,0.26,3.39,0.22,3.34
642.457,0.27,3.28,0.22,3.35
642.479,0.34,3.21,0.26,3.33
642.501,0.32,3.23,0.28,3.31
642.523,0.32,3.29,0.30,3.28
642.545,0.28,3.42,0.31,3.29
642.567,0.21,3.27,0.29,3.28
642.589,0.30,3.41,0.29,3.32
642.611,0.35,3.38,0.29,3.35
642.633,0.35,3.38,0.30,3.37
642.655,0.59,3.23,0.36,3.33
642.677,0.57,3.34,0.43,3.35
642.699,0.29,3.38,0.43,3.34
642.721,0.22,3.34,0.40,3.33
642.743,0.27,3.54,0.39,3.37
642.765,0.47,3.42,0.36,3.40
642.787,0.39,3.34,0.33,3.40
642.809,0.32,3.17,0.33,3.36
642.831,0.28,3.19,0.35,3.33
642.853,0.32,3.12,0.36,3.25
642.875,0.48,3.18,0.36,3.20
642.897,0.43,3.28,0.37,3.19
642.919,0.40,3.20,0.38,3.19
642.941,0.43,3.29,0.41,3.21
642.963,0.36,3.21,0.42,3.23
642.985,0.28,3.28,0.38,3.25
643.007,0.34,3.38,0.36,3.27
643.029,0.31,3.34,0.34,3.30
643.051,0.24,3.32,0.31,3.31
643.073,0.21,3.29,0.28,3.32
643.095,0.25,3.34,0.27,3.33
643.117,0.34,3.39,0.27,3.34
643.139,0.28,3.49,0.26,3.37
643.161,0.30,3.52,0.28,3.41
643.183,0.17,3.44,0.27,3.44
643.205,0.13,3.46,0.24,3.46
643.227,0.33,3.39,0.24,3.46
643.249,0.41,3.48,0.27,3.46
643.271,0.30,3.15,0.27,3.38
643.293,0.21,3.31,0.28,3.36
643.315,0.27,3.25,0.30,3.32
643.337,0.20,3.17,0.28,3.27
643.359,0.29,3.44,0.25,3.26
643.381,0.24,3.41,0.24,3.32
643.403,0.28,3.52,0.26,3.36
643.425,0.39,3.47,0.28,3.40
643.447,0.33,3.33,0.31,3.43
643.469,0.40,3.33,0.33,3.41
643.491,0.40,3.30,0.36,3.39
643.513,0.35,3.29,0.37,3.34
643.535,0.30,3.33,0.36,3.32
643.557,0.34,3.35,0.36,3.32
643.579,0.40,3.32,0.36,3.32
643.601,0.45,3.29,0.37,3.32
643.623,0.52,3.34,0.40,3.33
643.645,0.29,3.32,0.40,3.32
643.667,0.18,3.29,0.37,3.31
643.689,0.22,3.26,0.33,3.30
643.711,0.39,3.41,0.32,3.32
643.733,0.31,3.45,0.28,3.35
643.755,0.30,3.48,0.28,3.38
643.777,0.43,3.51,0.33,3.42
643.799,0.59,3.42,0.40,3.45
643.821,0.54,3.43,0.43,3.46
643.843,0.48,3.35,0.47,3.44
643.865,0.48,3.32,0.50,3.41
643.887,0.36,3.40,0.49,3.38
643.909,0.55,3.32,0.48,3.36
643.931,0.54,3.31,0.48,3.34
643.953,0.35,3.15,0.46,3.30
643.975,0.37,3.38,0.43,3.31
643.997,0.37,3.39,0.44,3.31
644.019,0.26,3.44,0.38,3.33
644.041,0.45,3.33,0.36,3.34
644.063,0.30,3.32,0.35,3.37
644.085,0.36,3.37,0.35,3.37
644.107,0.35,3.39,0.34,3.37
644.129,0.29,3.49,0.35,3.38
644.151,0.35,3.44,0.33,3.40
644.173,0.40,3.44,0.35,3.43
644.195,0.37,3.27,0.35,3.41
644.217,0.42,3.15,0.37,3.36
644.239,0.33,3.23,0.37,3.31
644.261,0.24,3.31,0.35,3.28
644.283,0.28,3.36,0.33,3.26
644.305,0.15,3.46,0.28,3.30
644.327,0.19,3.48,0.24,3.37
644.349,0.12,3.33,0.20,3.39
644.371,0.26,3.46,0.20,3.42
644.393,0.33,3.53,0.21,3.45
644.415,0.26,3.32,0.23,3.42
644.437,0.31,3.39,0.26,3.41
644.459,0.35,3.29,0.30,3.40
644.481,0.31,3.25,0.31,3.36
644.503,0.20,3.10,0.29,3.27
644.525,0.37,3.22,0.31,3.25
644.547,0.36,3.34,0.32,3.24
644.569,0.31,3.37,0.31,3.26
644.591,0.34,3.35,0.32,3.28
644.613,0.24,3.30,0.32,3.32
644.635,0.27,3.33,0.30,3.34
644.657,0.23,3.50,0.28,3.37
644.679,0.21,3.45,0.26,3.39
644.701,0.24,3.39,0.24,3.39
644.723,0.29,3.50,0.25,3.43
644.745,0.33,3.48,0.26,3.46
644.767,0.28,3.34,0.27,3.43
644.789,0.04,3.39,0.24,3.42
644.811,0.11,3.35,0.21,3.41
644.833,0.31,3.46,0.21,3.40
644.855,0.32,3.38,0.21,3.38
644.877,0.33,3.34,0.22,3.38
644.899,0.35,3.19,0.28,3.34
644.921,0.32,3.35,0.33,3.34
644.943,0.34,3.07,0.33,3.27
644.965,0.32,3.12,0.33,3.21
644.987,0.28,3.06,0.32,3.16
645.009,0.26,3.20,0.30,3.16
645.031,0.30,3.24,0.30,3.14
645.053,0.35,3.26,0.30,3.18
645.075,0.22,3.33,0.28,3.22
645.097,0.20,3.28,0.27,3.26
645.119,0.30,3.32,0.27,3.29
645.141,0.54,3.21,0.32,3.28
645.163,0.45,3.29,0.34,3.29
645.185,0.47,3.35,0.39,3.29
645.207,0.49,3.34,0.45,3.30
645.229,0.51,3.25,0.49,3.29
645.251,0.31,3.22,0.45,3.29
645.273,0.38,3.27,0.43,3.29
645.295,0.29,3.25,0.40,3.27
645.317,0.20,3.31,0.34,3.26
645.339,0.22,3.35,0.28,3.28
645.361,0.33,3.26,0.28,3.29
645.383,0.43,3.27,0.29,3.29
645.405,0.44,3.13,0.32,3.26
645.427,0.46,3.26,0.38,3.25
645.449,0.37,3.31,0.41,3.25
645.471,0.37,3.35,0.41,3.26
645.493,0.39,3.34,0.41,3.28
645.515,0.38,3.51,0.39,3.35
645.537,0.34,3.36,0.37,3.37
645.559,0.41,3.32,0.38,3.38
645.581,0.42,3.32,0.39,3.37
645.603,0.32,3.32,0.37,3.37
645.625,0.42,3.48,0.38,3.36
645.647,0.43,3.58,0.40,3.40
645.669,0.36,3.52,0.39,3.44
645.691,0.20,3.59,0.35,3.50
645.713,0.28,3.66,0.34,3.57
645.735,0.26,3.61,0.31,3.59
645.757,0.25,3.39,0.27,3.55
645.779,0.16,3.43,0.23,3.54
645.801,0.12,3.47,0.21,3.51
645.823,0.07,3.40,0.17,3.46
645.845,0.18,3.41,0.16,3.42
645.867,0.15,3.49,0.14,3.44
645.889,0.18,3.41,0.14,3.44
645.911,0.30,3.37,0.18,3.42
645.933,0.33,3.36,0.23,3.41
645.955,0.29,3.39,0.25,3.40
645.977,0.35,3.30,0.29,3.37
645.999,0.32,3.28,0.32,3.34
646.021,0.39,3.23,0.34,3.31
646.043,0.19,3.27,0.31,3.29
646.065,0.23,3.32,0.30,3.28
646.087,0.34,3.39,0.29,3.30
646.109,0.18,3.51,0.27,3.34
646.131,0.22,3.49,0.23,3.40
646.153,0.05,3.39,0.20,3.42
646.175,0.27,3.53,0.21,3.46
646.197,0.27,3.42,0.20,3.47
646.219,0.39,3.33,0.24,3.43
646.241,0.40,3.31,0.28,3.40
646.263,0.41,3.43,0.35,3.40
646.285,0.36,3.42,0.37,3.38
646.307,0.29,3.27,0.37,3.35
646.329,0.27,3.43,0.35,3.37
646.351,0.27,3.29,0.32,3.37
646.373,0.33,3.38,0.30,3.36
646.395,0.46,3.31,0.32,3.34
646.417,0.41,3.25,0.35,3.33
646.439,0.30,3.27,0.35,3.30
646.461,0.28,3.26,0.36,3.29
646.483,0.41,3.13,0.37,3.24
646.505,0.22,3.26,0.32,3.23
646.527,0.36,3.46,0.31,3.28
646.549,0.38,3.48,0.33,3.32
646.571,0.45,3.45,0.36,3.36
646.593,0.33,3.55,0.35,3.44
646.615,0.29,3.55,0.36,3.50
646.637,0.28,3.51,0.35,3.51
646.659,0.25,3.48,0.32,3.51
646.681,0.35,3.47,0.30,3.51
646.703,0.29,3.38,0.29,3.48
646.725,0.37,3.27,0.31,3.42
646.747,0.36,3.35,0.32,3.39
646.769,0.23,3.38,0.32,3.37
646.791,0.18,3.36,0.29,3.35
646.813,0.21,3.43,0.27,3.36
646.835,0.30,3.43,0.26,3.39
646.857,0.39,3.38,0.26,3.40
646.879,0.33,3.30,0.28,3.38
646.901,0.19,3.56,0.28,3.42
646.923,0.23,3.38,0.29,3.41
646.945,0.17,3.29,0.26,3.38
646.967,0.23,3.21,0.23,3.35
646.989,0.30,3.35,0.22,3.36
647.011,0.35,3.35,0.26,3.32
647.033,0.30,3.39,0.27,3.32
647.055,0.36,3.45,0.31,3.35
647.077,0.32,3.51,0.33,3.41
647.099,0.36,3.44,0.34,3.43
647.121,0.22,3.40,0.31,3.44
