Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
785.123,-0.47,-0.87,-0.39,-0.88
785.145,-0.53,-1.00,-0.43,-0.90
785.167,-0.49,-0.99,-0.48,-0.90
785.189,-0.34,-0.96,-0.46,-0.91
785.211,-0.21,-0.90,-0.41,-0.94
785.233,-0.20,-0.89,-0.35,-0.95
785.255,-0.36,-1.02,-0.32,-0.95
785.277,-0.21,-0.74,-0.26,-0.90
785.299,-0.16,-0.93,-0.23,-0.90
785.321,-0.35,-0.99,-0.26,-0.91
785.343,-0.36,-1.16,-0.29,-0.97
785.365,-0.45,-0.99,-0.31,-0.96
785.387,-0.40,-1.07,-0.34,-1.03
785.409,-0.40,-1.07,-0.39,-1.06
785.431,-0.46,-1.05,-0.41,-1.07
785.453,-0.46,-1.12,-0.43,-1.06
785.475,-0.37,-0.95,-0.42,-1.05
785.497,-0.26,-0.90,-0.39,-1.02
785.519,-0.38,-0.78,-0.39,-0.96
785.541,-0.26,-0.77,-0.35,-0.90
785.563,-0.21,-0.90,-0.30,-0.86
785.585,-0.18,-1.00,-0.26,-0.87
785.607,-0.23,-1.00,-0.25,-0.89
785.629,-0.42,-0.99,-0.26,-0.93
785.651,-0.34,-1.01,-0.28,-0.98
785.673,-0.32,-0.92,-0.30,-0.98
785.695,-0.26,-0.69,-0.31,-0.92
785.717,-0.07,-0.73,-0.28,-0.87
785.739,-0.23,-0.71,-0.24,-0.81
785.761,-0.31,-0.79,-0.24,-0.77
785.783,-0.28,-0.81,-0.23,-0.75
785.805,-0.31,-1.03,-0.24,-0.81
785.827,-0.22,-0.97,-0.27,-0.86
785.849,-0.20,-0.85,-0.26,-0.89
785.871,-0.38,-0.85,-0.28,-0.90
785.893,-0.32,-0.99,-0.29,-0.94
785.915,-0.34,-0.93,-0.29,-0.92
785.937,-0.40,-0.97,-0.33,-0.92
785.959,-0.30,-0.93,-0.35,-0.93
785.981,-0.27,-0.98,-0.33,-0.96
786.003,-0.21,-1.10,-0.30,-0.98
786.025,-0.27,-1.14,-0.29,-1.02
786.047,-0.21,-0.82,-0.25,-0.99
786.069,-0.20,-0.97,-0.23,-1.00
786.091,-0.29,-1.07,-0.24,-1.02
786.113,-0.34,-1.13,-0.26,-1.03
786.135,-0.48,-0.95,-0.30,-0.99
786.157,-0.38,-0.90,-0.34,-1.00
786.179,-0.37,-0.88,-0.37,-0.99
786.201,-0.45,-0.87,-0.40,-0.95
786.223,-0.33,-0.90,-0.40,-0.90
786.245,-0.28,-0.90,-0.36,-0.89
786.267,-0.36,-0.95,-0.36,-0.90
786.289,-0.40,-1.19,-0.36,-0.96
786.311,-0.42,-1.03,-0.36,-0.99
786.333,-0.29,-0.92,-0.35,-1.00
786.355,-0.37,-1.08,-0.37,-1.03
786.377,-0.53,-1.10,-0.40,-1.06
786.399,-0.53,-1.04,-0.43,-1.03
786.421,-0.56,-0.91,-0.46,-1.01
786.443,-0.47,-0.88,-0.49,-1.00
786.465,-0.36,-0.89,-0.49,-0.96
786.487,-0.29,-0.95,-0.44,-0.93
786.509,-0.27,-0.98,-0.39,-0.92
786.531,-0.33,-0.85,-0.34,-0.91
786.553,-0.43,-0.88,-0.34,-0.91
786.575,-0.41,-0.93,-0.35,-0.92
786.597,-0.27,-0.82,-0.34,-0.89
786.619,-0.30,-0.92,-0.35,-0.88
786.641,-0.24,-0.86,-0.33,-0.88
786.663,-0.20,-0.87,-0.28,-0.88
786.685,-0.33,-1.05,-0.27,-0.90
786.707,-0.34,-0.88,-0.28,-0.92
786.729,-0.12,-0.87,-0.25,-0.91
786.751,-0.27,-1.04,-0.25,-0.94
786.773,-0.42,-0.95,-0.30,-0.96
786.795,-0.35,-0.94,-0.30,-0.94
786.817,-0.35,-0.99,-0.30,-0.96
786.839,-0.46,-1.02,-0.37,-0.99
786.861,-0.34,-0.99,-0.38,-0.98
786.883,-0.49,-0.84,-0.40,-0.96
786.905,-0.33,-0.85,-0.39,-0.94
786.927,-0.38,-0.84,-0.40,-0.91
786.949,-0.46,-0.83,-0.40,-0.87
786.971,-0.57,-0.84,-0.45,-0.84
786.993,-0.39,-0.66,-0.43,-0.80
787.015,-0.23,-0.84,-0.41,-0.80
787.037,-0.23,-1.00,-0.38,-0.83
787.059,-0.21,-0.90,-0.33,-0.85
787.081,-0.39,-0.98,-0.29,-0.88
787.103,-0.30,-0.98,-0.27,-0.94
787.125,-0.41,-1.03,-0.31,-0.98
787.147,-0.38,-1.10,-0.34,-1.00
787.169,-0.46,-1.04,-0.39,-1.03
787.191,-0.55,-1.03,-0.42,-1.04
787.213,-0.40,-1.12,-0.44,-1.06
787.235,-0.38,-1.16,-0.43,-1.09
787.257,-0.41,-1.04,-0.44,-1.08
787.279,-0.27,-0.86,-0.40,-1.04
787.301,-0.37,-0.99,-0.37,-1.03
787.323,-0.13,-1.16,-0.31,-1.04
787.345,-0.20,-1.04,-0.28,-1.02
787.367,-0.39,-1.02,-0.27,-1.01
787.389,-0.26,-1.05,-0.27,-1.05
787.411,-0.25,-0.88,-0.25,-1.03
787.433,-0.16,-0.91,-0.25,-0.98
787.455,-0.16,-0.85,-0.24,-0.94
787.477,-0.34,-0.87,-0.23,-0.91
787.499,-0.32,-0.94,-0.25,-0.89
787.521,-0.22,-0.93,-0.24,-0.90
787.543,-0.21,-0.89,-0.25,-0.90
787.565,-0.14,-0.93,-0.25,-0.91
787.587,-0.08,-0.95,-0.19,-0.93
787.609,-0.07,-1.19,-0.14,-0.98
787.631,-0.08,-0.98,-0.12,-0.99
787.653,-0.21,-1.06,-0.12,-1.02
787.675,-0.26,-1.00,-0.14,-1.04
787.697,-0.35,-0.96,-0.19,-1.04
787.719,-0.30,-0.91,-0.24,-0.98
787.741,-0.15,-0.89,-0.25,-0.96
787.763,-0.09,-0.87,-0.23,-0.93
787.785,-0.39,-0.95,-0.26,-0.92
787.807,-0.28,-1.02,-0.24,-0.93
787.829,-0.37,-0.96,-0.26,-0.94
787.851,-0.47,-0.93,-0.32,-0.95
787.873,-0.25,-0.83,-0.35,-0.94
787.895,-0.38,-0.89,-0.35,-0.93
787.917,-0.46,-0.92,-0.39,-0.91
787.939,-0.37,-0.97,-0.39,-0.91
787.961,-0.44,-0.96,-0.38,-0.91
787.983,-0.30,-1.02,-0.39,-0.95
788.005,-0.31,-1.09,-0.38,-0.99
788.027,-0.27,-0.97,-0.34,-1.00
788.049,-0.32,-0.86,-0.33,-0.98
788.071,-0.32,-0.95,-0.30,-0.98
788.093,-0.35,-0.87,-0.31,-0.95
788.115,-0.41,-0.99,-0.33,-0.93
788.137,-0.43,-1.07,-0.37,-0.95
788.159,-0.36,-1.00,-0.37,-0.98
788.181,-0.30,-1.05,-0.37,-1.00
788.203,-0.17,-0.95,-0.33,-1.01
788.225,-0.31,-1.00,-0.31,-1.01
788.247,-0.33,-0.86,-0.29,-0.97
788.269,-0.39,-0.84,-0.30,-0.94
788.291,-0.38,-0.78,-0.32,-0.89
788.313,-0.36,-0.85,-0.35,-0.87
788.335,-0.31,-0.89,-0.35,-0.84
788.357,-0.30,-0.87,-0.35,-0.85
788.379,-0.14,-1.00,-0.30,-0.88
788.401,-0.24,-1.11,-0.27,-0.94
788.423,-0.30,-0.96,-0.26,-0.97
788.445,-0.31,-1.04,-0.26,-1.00
788.467,-0.39,-0.98,-0.28,-1.02
788.489,-0.36,-0.90,-0.32,-1.00
788.511,-0.36,-0.95,-0.34,-0.97
788.533,-0.22,-1.04,-0.33,-0.98
788.555,-0.20,-1.04,-0.31,-0.98
788.577,-0.34,-1.11,-0.30,-1.01
788.599,-0.15,-0.97,-0.25,-1.02
788.621,-0.19,-0.94,-0.22,-1.02
788.643,-0.22,-0.87,-0.22,-0.99
788.665,-0.32,-0.84,-0.24,-0.95
788.687,-0.26,-0.91,-0.23,-0.91
788.709,-0.27,-0.92,-0.25,-0.90
788.731,-0.27,-0.94,-0.27,-0.90
788.753,-0.27,-1.02,-0.28,-0.93
788.775,-0.11,-1.01,-0.24,-0.96
788.797,-0.36,-1.08,-0.26,-0.99
788.819,-0.32,-1.01,-0.27,-1.01
788.841,-0.35,-1.00,-0.28,-1.02
788.863,-0.41,-0.85,-0.31,-0.99
788.885,-0.37,-0.92,-0.36,-0.97
788.907,-0.34,-0.88,-0.36,-0.93
788.929,-0.30,-0.97,-0.35,-0.92
788.951,-0.19,-1.03,-0.32,-0.93
788.973,-0.20,-1.06,-0.28,-0.97
788.995,-0.26,-1.05,-0.26,-1.00
789.017,-0.29,-1.09,-0.25,-1.04
789.039,-0.14,-0.91,-0.22,-1.03
789.061,-0.29,-0.94,-0.24,-1.01
789.083,-0.24,-0.78,-0.24,-0.95
789.105,-0.32,-0.98,-0.26,-0.94
789.127,-0.32,-0.93,-0.26,-0.91
789.149,-0.20,-0.96,-0.27,-0.92
789.171,-0.13,-1.18,-0.24,-0.97
789.193,-0.24,-1.27,-0.24,-1.06
789.215,-0.32,-1.12,-0.24,-1.09
789.237,-0.24,-1.03,-0.23,-1.11
789.259,-0.43,-0.94,-0.27,-1.11
789.281,-0.32,-0.89,-0.31,-1.05
789.303,-0.26,-0.77,-0.31,-0.95
789.325,-0.28,-0.89,-0.31,-0.90
789.347,-0.41,-1.07,-0.34,-0.91
789.369,-0.39,-1.08,-0.33,-0.94
789.391,-0.21,-0.98,-0.31,-0.96
789.413,-0.22,-0.84,-0.30,-0.97
789.435,-0.36,-1.06,-0.32,-1.01
789.457,-0.32,-0.90,-0.30,-0.97
789.479,-0.44,-1.07,-0.31,-0.97
789.501,-0.27,-0.97,-0.32,-0.97
789.523,-0.41,-0.94,-0.36,-0.99
789.545,-0.45,-0.88,-0.38,-0.95
789.567,-0.38,-1.03,-0.39,-0.98
789.589,-0.41,-0.94,-0.38,-0.95
789.611,-0.35,-0.91,-0.40,-0.94
789.633,-0.27,-1.00,-0.37,-0.95
789.655,-0.26,-0.99,-0.33,-0.97
789.677,-0.21,-0.83,-0.30,-0.93
789.699,-0.25,-0.80,-0.27,-0.91
789.721,-0.24,-0.98,-0.25,-0.92
789.743,-0.18,-0.97,-0.23,-0.91
789.765,-0.21,-0.96,-0.22,-0.91
789.787,-0.28,-0.84,-0.23,-0.91
789.809,-0.50,-0.99,-0.28,-0.95
789.831,-0.46,-0.88,-0.33,-0.93
789.853,-0.22,-0.94,-0.33,-0.92
789.875,-0.29,-0.90,-0.35,-0.91
789.897,-0.42,-0.87,-0.38,-0.92
789.919,-0.33,-0.70,-0.34,-0.86
789.941,-0.31,-0.75,-0.31,-0.83
789.963,-0.30,-0.88,-0.33,-0.82
789.985,-0.16,-0.87,-0.30,-0.81
790.007,-0.12,-0.79,-0.24,-0.80
790.029,-0.25,-1.03,-0.23,-0.86
790.051,-0.19,-0.97,-0.20,-0.91
790.073,-0.28,-0.76,-0.20,-0.88
790.095,-0.28,-0.76,-0.22,-0.86
790.117,-0.30,-0.83,-0.26,-0.87
790.139,-0.48,-0.90,-0.31,-0.84
790.161,-0.51,-0.98,-0.37,-0.85
790.183,-0.44,-0.95,-0.40,-0.88
790.205,-0.56,-0.87,-0.46,-0.91
790.227,-0.44,-0.88,-0.49,-0.92
790.249,-0.26,-0.79,-0.44,-0.89
790.271,-0.41,-0.80,-0.42,-0.86
790.293,-0.34,-0.87,-0.40,-0.84
790.315,-0.25,-0.94,-0.34,-0.86
790.337,-0.23,-0.96,-0.30,-0.87
790.359,-0.13,-1.18,-0.27,-0.95
790.381,-0.28,-1.20,-0.25,-1.03
790.403,-0.29,-0.98,-0.24,-1.05
790.425,-0.27,-0.78,-0.24,-1.02
790.447,-0.24,-0.71,-0.24,-0.97
790.469,-0.48,-0.81,-0.31,-0.90
790.491,-0.27,-0.96,-0.31,-0.85
790.513,-0.40,-1.00,-0.33,-0.85
790.535,-0.30,-0.79,-0.34,-0.85
790.557,-0.27,-0.94,-0.34,-0.90
790.579,-0.26,-0.88,-0.30,-0.91
790.601,-0.14,-0.97,-0.27,-0.92
790.623,-0.31,-0.96,-0.26,-0.91
790.645,-0.24,-0.94,-0.24,-0.94
790.667,-0.40,-0.92,-0.27,-0.93
790.689,-0.33,-1.03,-0.28,-0.96
790.711,-0.45,-0.95,-0.35,-0.96
790.733,-0.43,-0.98,-0.37,-0.96
790.755,-0.27,-0.93,-0.38,-0.96
790.777,-0.28,-0.93,-0.35,-0.96
790.799,-0.26,-0.98,-0.34,-0.95
790.821,-0.49,-1.01,-0.35,-0.97
790.843,-0.36,-0.91,-0.33,-0.95
790.865,-0.37,-0.98,-0.35,-0.96
790.887,-0.26,-1.07,-0.35,-0.99
790.909,-0.22,-1.14,-0.34,-1.02
790.931,-0.22,-0.95,-0.29,-1.01
790.953,-0.16,-0.99,-0.25,-1.03
790.975,-0.15,-0.92,-0.20,-1.01
790.997,-0.28,-0.89,-0.21,-0.98
791.019,-0.30,-0.96,-0.22,-0.94
791.041,-0.22,-0.94,-0.22,-0.94
791.063,-0.36,-1.07,-0.26,-0.96
791.085,-0.24,-1.14,-0.28,-1.00
791.107,-0.39,-1.15,-0.30,-1.05
791.129,-0.20,-1.06,-0.28,-1.07
791.151,-0.37,-0.95,-0.31,-1.07
791.173,-0.41,-1.00,-0.32,-1.06
791.195,-0.36,-1.01,-0.35,-1.03
791.217,-0.38,-1.09,-0.34,-1.02
791.239,-0.22,-0.98,-0.35,-1.01
791.261,-0.28,-1.09,-0.33,-1.03
791.283,-0.23,-1.02,-0.29,-1.04
791.305,-0.28,-1.06,-0.28,-1.05
791.327,-0.21,-0.83,-0.24,-1.00
791.349,-0.44,-0.81,-0.29,-0.96
791.371,-0.40,-0.76,-0.31,-0.90
791.393,-0.36,-0.96,-0.34,-0.88
791.415,-0.24,-1.00,-0.33,-0.87
791.437,-0.20,-0.89,-0.33,-0.88
791.459,-0.33,-0.88,-0.31,-0.90
791.481,-0.20,-0.92,-0.27,-0.93
791.503,-0.29,-0.98,-0.25,-0.93
791.525,-0.33,-1.08,-0.27,-0.95
791.547,-0.31,-1.07,-0.29,-0.99
791.569,-0.28,-1.23,-0.28,-1.06
791.591,-0.17,-1.12,-0.28,-1.10
791.613,-0.22,-0.92,-0.26,-1.08
791.635,-0.09,-0.80,-0.21,-1.03
791.657,-0.23,-0.91,-0.20,-1.00
791.679,-0.19,-0.88,-0.18,-0.93
791.701,-0.12,-0.99,-0.17,-0.90
791.723,-0.28,-0.97,-0.18,-0.91
791.745,-0.29,-0.87,-0.22,-0.92
791.767,-0.38,-1.04,-0.25,-0.95
791.789,-0.35,-0.97,-0.28,-0.97
791.811,-0.39,-0.93,-0.34,-0.96
791.833,-0.30,-1.00,-0.34,-0.96
791.855,-0.44,-1.02,-0.37,-0.99
791.877,-0.49,-0.94,-0.39,-0.97
791.899,-0.30,-0.88,-0.38,-0.95
791.921,-0.33,-0.91,-0.37,-0.95
791.943,-0.30,-0.91,-0.37,-0.93
791.965,-0.29,-0.90,-0.34,-0.91
791.987,-0.22,-0.94,-0.29,-0.91
792.009,-0.38,-0.95,-0.30,-0.92
792.031,-0.22,-0.96,-0.28,-0.93
792.053,-0.34,-1.01,-0.29,-0.95
792.075,-0.28,-1.14,-0.29,-1.00
792.097,-0.28,-1.09,-0.30,-1.03
792.119,-0.30,-0.99,-0.28,-1.04
792.141,-0.15,-1.03,-0.27,-1.05
792.163,-0.38,-1.13,-0.28,-1.08
792.185,-0.40,-0.96,-0.30,-1.04
792.207,-0.20,-0.99,-0.29,-1.02
792.229,-0.34,-1.00,-0.29,-1.02
792.251,-0.27,-0.96,-0.32,-1.01
792.273,-0.26,-1.09,-0.29,-1.00
792.295,-0.30,-0.94,-0.27,-1.00
792.317,-0.19,-0.97,-0.27,-0.99
792.339,-0.35,-1.03,-0.27,-1.00
792.361,-0.31,-0.88,-0.28,-0.98
792.383,-0.42,-0.96,-0.31,-0.96
792.405,-0.40,-0.97,-0.33,-0.96
792.427,-0.39,-1.04,-0.37,-0.98
792.449,-0.40,-0.84,-0.38,-0.94
792.471,-0.37,-0.83,-0.40,-0.93
792.493,-0.30,-0.98,-0.37,-0.93
792.515,-0.22,-1.00,-0.34,-0.94
792.537,-0.31,-0.89,-0.32,-0.91
792.559,-0.33,-0.95,-0.31,-0.93
792.581,-0.26,-1.03,-0.28,-0.97
792.603,-0.31,-0.99,-0.29,-0.97
792.625,-0.21,-0.95,-0.28,-0.96
792.647,-0.14,-0.92,-0.25,-0.97
792.669,-0.24,-0.81,-0.23,-0.94
792.691,-0.24,-0.76,-0.23,-0.89
792.713,-0.34,-0.91,-0.23,-0.87
792.735,-0.33,-0.94,-0.26,-0.87
792.757,-0.39,-0.96,-0.31,-0.88
792.779,-0.44,-0.95,-0.35,-0.90
792.801,-0.55,-0.77,-0.41,-0.91
792.823,-0.40,-0.70,-0.42,-0.86
792.845,-0.40,-0.79,-0.44,-0.83
792.867,-0.36,-0.85,-0.43,-0.81
792.889,-0.37,-1.00,-0.42,-0.82
792.911,-0.40,-1.16,-0.39,-0.90
792.933,-0.30,-1.04,-0.37,-0.97
792.955,-0.34,-0.86,-0.35,-0.98
792.977,-0.33,-0.94,-0.35,-1.00
792.999,-0.32,-0.95,-0.34,-0.99
793.021,-0.27,-0.85,-0.31,-0.93
793.043,-0.20,-0.99,-0.29,-0.92
793.065,-0.26,-1.00,-0.28,-0.95
793.087,-0.39,-1.09,-0.29,-0.98
793.109,-0.30,-0.93,-0.28,-0.97
793.131,-0.32,-0.92,-0.29,-0.99
793.153,-0.48,-0.91,-0.35,-0.97
793.175,-0.44,-0.93,-0.39,-0.96
793.197,-0.35,-0.88,-0.38,-0.91
793.219,-0.51,-0.76,-0.42,-0.88
793.241,-0.22,-0.82,-0.40,-0.86
793.263,-0.30,-0.97,-0.36,-0.87
793.285,-0.29,-0.83,-0.33,-0.85
793.307,-0.38,-0.90,-0.34,-0.86
793.329,-0.36,-0.95,-0.31,-0.89
793.351,-0.21,-0.84,-0.31,-0.90
793.373,-0.23,-0.89,-0.29,-0.88
793.395,-0.15,-0.91,-0.27,-0.90
793.417,-0.33,-0.94,-0.26,-0.91
793.439,-0.27,-0.91,-0.24,-0.90
793.461,-0.29,-1.05,-0.25,-0.94
793.483,-0.37,-0.94,-0.28,-0.95
793.505,-0.31,-0.96,-0.31,-0.96
793.527,-0.32,-0.91,-0.31,-0.95
793.549,-0.38,-0.79,-0.33,-0.93
793.571,-0.44,-0.72,-0.36,-0.86
793.593,-0.38,-0.76,-0.37,-0.83
793.615,-0.35,-0.85,-0.37,-0.81
793.637,-0.27,-0.94,-0.36,-0.81
793.659,-0.30,-0.91,-0.35,-0.84
793.681,-0.25,-1.02,-0.31,-0.90
793.703,-0.46,-0.92,-0.33,-0.93
793.725,-0.47,-0.97,-0.35,-0.95
793.747,-0.37,-0.87,-0.37,-0.94
793.769,-0.25,-0.98,-0.36,-0.95
793.791,-0.41,-0.99,-0.39,-0.95
793.813,-0.33,-1.01,-0.37,-0.96
793.835,-0.37,-1.05,-0.35,-0.98
793.857,-0.36,-1.01,-0.34,-1.01
793.879,-0.26,-0.97,-0.35,-1.01
793.901,-0.48,-0.87,-0.36,-0.98
793.923,-0.39,-0.98,-0.37,-0.98
793.945,-0.26,-0.91,-0.35,-0.95
793.967,-0.28,-0.90,-0.33,-0.93
793.989,-0.29,-0.83,-0.34,-0.90
794.011,-0.40,-0.96,-0.32,-0.92
794.033,-0.22,-1.03,-0.29,-0.93
794.055,-0.36,-0.97,-0.31,-0.94
794.077,-0.23,-0.93,-0.30,-0.94
794.099,-0.12,-0.78,-0.27,-0.93
794.121,-0.26,-0.91,-0.24,-0.92
794.143,-0.17,-0.95,-0.23,-0.91
794.165,-0.14,-0.85,-0.18,-0.88
794.187,-0.11,-0.90,-0.16,-0.88
794.209,-0.28,-0.95,-0.19,-0.91
794.231,-0.27,-0.98,-0.19,-0.93
794.253,-0.39,-0.94,-0.24,-0.92
794.275,-0.34,-1.06,-0.28,-0.97
794.297,-0.29,-1.07,-0.31,-1.00
794.319,-0.31,-0.92,-0.32,-0.99
794.341,-0.31,-1.02,-0.33,-1.00
794.363,-0.37,-0.97,-0.32,-1.01
794.385,-0.34,-0.88,-0.32,-0.97
794.407,-0.23,-0.96,-0.31,-0.95
794.429,-0.36,-0.88,-0.32,-0.94
794.451,-0.36,-1.05,-0.33,-0.95
794.473,-0.40,-1.04,-0.34,-0.96
794.495,-0.27,-1.03,-0.32,-0.99
794.517,-0.29,-1.06,-0.34,-1.01
794.539,-0.29,-0.90,-0.32,-1.02
794.561,-0.25,-0.84,-0.30,-0.97
794.583,-0.35,-0.96,-0.29,-0.96
794.605,-0.31,-1.04,-0.30,-0.96
794.627,-0.23,-0.95,-0.29,-0.94
794.649,-0.31,-0.89,-0.29,-0.94
794.671,-0.33,-0.95,-0.31,-0.96
794.693,-0.33,-0.80,-0.30,-0.93
794.715,-0.43,-0.85,-0.33,-0.89
794.737,-0.37,-0.85,-0.35,-0.87
794.759,-0.24,-0.79,-0.34,-0.85
794.781,-0.27,-0.73,-0.33,-0.80
794.803,-0.24,-0.79,-0.31,-0.80
794.825,-0.38,-0.96,-0.30,-0.82
794.847,-0.25,-1.01,-0.28,-0.86
794.869,-0.33,-1.03,-0.29,-0.90
794.891,-0.23,-0.84,-0.29,-0.93
794.913,-0.28,-0.95,-0.29,-0.96
794.935,-0.40,-0.78,-0.30,-0.92
794.957,-0.33,-0.72,-0.31,-0.86
794.979,-0.29,-0.74,-0.31,-0.81
795.001,-0.30,-0.81,-0.32,-0.80
795.023,-0.34,-0.88,-0.33,-0.79
795.045,-0.50,-0.89,-0.35,-0.81
795.067,-0.39,-0.94,-0.36,-0.85
795.089,-0.32,-1.06,-0.37,-0.92
795.111,-0.29,-1.08,-0.37,-0.97
795.133,-0.33,-0.98,-0.37,-0.99
795.155,-0.40,-1.00,-0.35,-1.01
795.177,-0.36,-1.03,-0.34,-1.03
795.199,-0.24,-0.92,-0.32,-1.00
795.221,-0.21,-0.92,-0.31,-0.97
795.243,-0.34,-0.84,-0.31,-0.94
795.265,-0.38,-0.85,-0.31,-0.91
795.287,-0.27,-0.96,-0.29,-0.90
795.309,-0.24,-0.85,-0.29,-0.88
795.331,-0.13,-0.83,-0.27,-0.87
795.353,-0.12,-0.93,-0.23,-0.88
795.375,-0.28,-0.91,-0.21,-0.90
795.397,-0.24,-0.97,-0.20,-0.90
795.419,-0.22,-1.03,-0.20,-0.93
795.441,-0.28,-0.90,-0.23,-0.95
795.463,-0.38,-0.90,-0.28,-0.94
795.485,-0.31,-1.00,-0.29,-0.96
795.507,-0.29,-0.97,-0.30,-0.96
795.529,-0.29,-1.09,-0.31,-0.97
795.551,-0.36,-1.13,-0.33,-1.02
795.573,-0.36,-1.18,-0.32,-1.07
795.595,-0.38,-1.08,-0.34,-1.09
795.617,-0.56,-0.96,-0.39,-1.09
795.639,-0.45,-1.03,-0.42,-1.08
795.661,-0.35,-0.98,-0.42,-1.05
795.683,-0.15,-0.86,-0.38,-0.98
795.705,-0.14,-1.11,-0.33,-0.99
795.727,-0.02,-1.05,-0.22,-1.01
795.749,-0.09,-1.09,-0.15,-1.02
795.771,-0.30,-0.98,-0.14,-1.02
795.793,-0.36,-0.97,-0.18,-1.04
795.815,-0.36,-1.06,-0.23,-1.03
795.837,-0.19,-1.02,-0.26,-1.02
795.859,-0.36,-1.10,-0.31,-1.03
795.881,-0.31,-1.20,-0.32,-1.07
795.903,-0.37,-1.13,-0.32,-1.10
795.925,-0.24,-0.97,-0.29,-1.08
795.947,-0.21,-1.02,-0.30,-1.08
795.969,-0.23,-1.14,-0.27,-1.09
795.991,-0.19,-1.00,-0.25,-1.05
796.013,-0.15,-1.10,-0.20,-1.05
796.035,-0.15,-0.89,-0.19,-1.03
796.057,-0.20,-0.87,-0.18,-1.00
796.079,-0.26,-1.01,-0.19,-0.97
796.101,-0.26,-0.95,-0.20,-0.96
796.123,-0.41,-0.97,-0.26,-0.94
796.145,-0.49,-0.91,-0.32,-0.94
796.167,-0.32,-1.00,-0.35,-0.97
796.189,-0.29,-1.00,-0.35,-0.97
796.211,-0.27,-0.92,-0.36,-0.96
796.233,-0.44,-0.97,-0.36,-0.96
796.255,-0.53,-1.01,-0.37,-0.98
796.277,-0.34,-0.94,-0.37,-0.97
796.299,-0.31,-0.88,-0.38,-0.94
796.321,-0.17,-0.78,-0.36,-0.92
796.343,-0.24,-0.95,-0.32,-0.91
796.365,-0.34,-0.98,-0.28,-0.91
796.387,-0.32,-0.92,-0.28,-0.90
796.409,-0.30,-1.08,-0.27,-0.94
796.431,-0.34,-1.00,-0.31,-0.99
796.453,-0.38,-0.95,-0.34,-0.99
796.475,-0.23,-0.80,-0.31,-0.95
796.497,-0.32,-0.84,-0.31,-0.93
796.519,-0.41,-1.00,-0.34,-0.92
796.541,-0.32,-0.94,-0.33,-0.91
796.563,-0.21,-0.79,-0.30,-0.87
796.585,-0.42,-0.94,-0.34,-0.90
796.607,-0.43,-1.03,-0.36,-0.94
796.629,-0.40,-1.11,-0.36,-0.96
796.651,-0.50,-1.10,-0.39,-0.99
796.673,-0.44,-0.95,-0.44,-1.03
796.695,-0.25,-0.99,-0.40,-1.04
796.717,-0.23,-0.88,-0.36,-1.01
796.739,-0.30,-0.97,-0.34,-0.98
796.761,-0.41,-1.14,-0.33,-0.99
796.783,-0.40,-1.05,-0.32,-1.01
796.805,-0.41,-1.00,-0.35,-1.01
796.827,-0.39,-1.03,-0.38,-1.04
796.849,-0.34,-0.98,-0.39,-1.04
796.871,-0.27,-1.01,-0.36,-1.01
796.893,-0.41,-1.22,-0.36,-1.05
796.915,-0.38,-0.93,-0.36,-1.03
796.937,-0.32,-0.94,-0.34,-1.02
796.959,-0.26,-0.81,-0.33,-0.98
796.981,-0.17,-0.94,-0.31,-0.97
797.003,-0.25,-1.07,-0.28,-0.94
797.025,-0.47,-0.97,-0.29,-0.95
797.047,-0.46,-0.82,-0.32,-0.92
797.069,-0.36,-0.78,-0.34,-0.92
797.091,-0.30,-0.81,-0.37,-0.89
797.113,-0.29,-1.00,-0.38,-0.88
797.135,-0.31,-0.97,-0.34,-0.88
797.157,-0.33,-0.91,-0.32,-0.89
797.179,-0.44,-0.91,-0.33,-0.92
797.201,-0.54,-0.85,-0.38,-0.93
797.223,-0.59,-0.92,-0.44,-0.91
797.245,-0.34,-0.71,-0.45,-0.86
797.267,-0.32,-0.70,-0.45,-0.82
797.289,-0.21,-0.90,-0.40,-0.82
797.311,-0.40,-0.99,-0.37,-0.84
797.333,-0.28,-1.07,-0.31,-0.87
797.355,-0.35,-1.05,-0.31,-0.94
797.377,-0.26,-0.86,-0.30,-0.97
797.399,-0.21,-0.94,-0.30,-0.98
797.421,-0.28,-1.17,-0.28,-1.02
797.443,-0.12,-1.08,-0.24,-1.02
797.465,-0.18,-1.06,-0.21,-1.02
797.487,-0.18,-1.04,-0.19,-1.06
797.509,-0.19,-0.94,-0.19,-1.06
797.531,-0.28,-0.87,-0.19,-1.00
797.553,-0.41,-0.73,-0.25,-0.93
797.575,-0.30,-0.87,-0.27,-0.89
797.597,-0.42,-0.94,-0.32,-0.87
797.619,-0.39,-0.86,-0.36,-0.85
797.641,-0.30,-0.89,-0.36,-0.86
797.663,-0.36,-0.94,-0.35,-0.90
797.685,-0.42,-0.94,-0.38,-0.91
797.707,-0.38,-0.95,-0.37,-0.92
797.729,-0.38,-0.96,-0.37,-0.94
797.751,-0.38,-0.95,-0.38,-0.95
797.773,-0.23,-0.96,-0.36,-0.95
797.795,-0.31,-0.94,-0.34,-0.95
797.817,-0.34,-0.96,-0.33,-0.95
797.839,-0.45,-0.93,-0.34,-0.95
797.861,-0.49,-0.82,-0.36,-0.92
797.883,-0.49,-0.85,-0.42,-0.90
